row_id,order_id,customer_id,ship_date,days_until_shipment,ship_mode,product_id,quantity_ordered_new,discount,sales,profit,shipping_cost,location_id
25582,91089,355,2015-03-16,0,Express Air,453,3,0.07,453.62,-634.7341000000001,69.0,307
19314,87464,356,2015-04-15,2,Regular Air,454,1,0.05,3.42,-2.9095,1.49,308
23361,88360,357,2015-02-21,0,Regular Air,455,5,0.02,250.5,-76.89,19.99,309
21401,85965,358,2015-01-21,4,Regular Air,456,9,0.05,17.61,-66.62,2.58,310
23097,85966,358,2015-06-02,0,Express Air,337,4,0.09,27.3,-21.48775,7.78,310
23098,85966,358,2015-06-02,0,Regular Air,457,3,0.02,64.75,44.67749999999999,6.68,310
23099,85966,358,2015-06-03,1,Regular Air,264,5,0.0,62.98,23.595,2.36,310
23605,85964,359,2015-01-08,2,Regular Air,14,2,0.01,21.2,7.59,2.06,311
23606,85964,359,2015-01-08,2,Regular Air,458,3,0.0,173.32,-107.987,5.92,311
23100,85966,360,2015-06-03,1,Regular Air,459,20,0.05,42.29,-36.25,2.56,311
20577,86267,361,2015-02-02,2,Regular Air,460,4,0.03,34.64,0.6839999999999989,2.64,312
22370,86297,362,2015-01-23,2,Delivery Truck,461,9,0.05,304.34,-2177.986096,45.51,313
22180,89292,363,2015-01-25,1,Regular Air,462,4,0.09,61.52,-51.75,10.91,314
23504,89291,364,2015-05-22,1,Express Air,463,3,0.04,8.3,-1.0,0.7,315
23503,89291,365,2015-05-22,1,Regular Air,134,9,0.03,416.95,-221.254,5.0,316
24512,89293,366,2015-06-18,1,Regular Air,15,11,0.1,18.71,-11.57,1.57,317
23302,87057,367,2015-02-15,1,Regular Air,464,8,0.01,70.16,15.8952,1.99,318
23303,87057,367,2015-02-16,2,Regular Air,245,17,0.04,1240.57,855.9932999999999,0.99,318
18852,89166,368,2015-03-20,0,Regular Air,448,2,0.01,43.08,-72.23,4.0,319
20641,91057,369,2015-04-09,5,Regular Air,464,11,0.04,89.76,9.926799999999998,1.99,320
19159,89726,370,2015-04-15,1,Delivery Truck,298,5,0.06,1170.21,-715.7782060000003,54.12,321
19158,89726,371,2015-04-16,2,Express Air,465,8,0.01,243.32,-22.82,4.0,322
23481,90583,372,2015-03-18,1,Regular Air,466,5,0.08,40.3,-83.65,9.23,323
23482,90583,372,2015-03-19,2,Regular Air,52,15,0.07,111.88,24.39,4.0,323
22784,88151,373,2015-02-01,1,Delivery Truck,467,7,0.03,111.86,11.65095,27.75,324
18480,88152,374,2015-05-06,2,Regular Air,468,5,0.01,18.49,0.7020000000000008,1.86,325
20408,88685,375,2015-06-11,2,Express Air,460,6,0.0,55.54,10.5,2.64,326
19595,88686,375,2015-01-04,2,Regular Air,469,14,0.04,1440.34,993.8346,8.99,326
24627,91130,376,2015-01-16,7,Regular Air,470,1,0.04,107.95,-627.82192,8.99,327
18278,87347,377,2015-01-19,2,Delivery Truck,135,6,0.05,1967.98,411.5172,91.05,328
20401,90291,378,2015-05-29,2,Regular Air,379,15,0.02,266.39,49.788,4.81,329
20400,90291,379,2015-05-29,2,Express Air,337,9,0.05,51.82,-132.6295,7.78,330
21281,88928,380,2015-03-19,0,Regular Air,471,7,0.06,38.65,-82.823,5.63,331
21282,88928,380,2015-03-21,2,Express Air,472,5,0.07,279.83,107.082,5.26,331
22598,86382,381,2015-02-22,7,Regular Air,473,3,0.07,31.44,-81.77,9.45,332
20693,89319,382,2015-02-03,1,Regular Air,453,8,0.1,1216.32,-372.4859710000001,69.0,333
24471,89320,383,2015-05-25,2,Regular Air,474,31,0.05,1989.32,1372.6308,14.48,334
21570,87804,384,2015-05-22,1,Regular Air,305,15,0.03,72.76,50.2044,0.8,335
21739,87700,385,2015-02-08,2,Regular Air,475,1,0.09,919.09,-2531.4825,13.99,336
19988,90695,386,2015-06-27,5,Regular Air,20,9,0.05,952.26,427.1184,8.08,337
22874,86014,387,2015-05-30,7,Regular Air,476,31,0.07,492.9,7.900000000000006,6.25,338
22754,88060,388,2015-01-11,0,Delivery Truck,297,5,0.08,1132.84,496.7968,14.7,339
22755,88060,389,2015-01-12,1,Regular Air,404,11,0.02,143.63,-556.8096,14.37,340
22756,88060,390,2015-01-12,1,Regular Air,104,5,0.06,73.04,-27.7388,6.75,341
22757,88060,391,2015-01-13,2,Express Air,477,7,0.05,33.35,-128.6872,6.6,342
22758,88060,392,2015-01-11,0,Regular Air,478,5,0.03,60.24,23.2028,5.01,343
18462,88023,393,2015-02-08,0,Express Air,479,1,0.07,179.51,-427.47,19.99,344
23394,91063,394,2015-05-19,1,Express Air,58,5,0.1,20.87,-67.0565,6.27,321
23395,91063,395,2015-05-20,2,Regular Air,22,2,0.07,25.7,-7.94,4.86,345
23393,91063,396,2015-05-18,0,Regular Air,480,14,0.09,229.57,122.292,0.99,346
1147,8353,397,2015-05-17,2,Regular Air,124,23,0.08,66.7,-2.12,0.96,347
1450,10464,397,2015-02-11,1,Regular Air,149,41,0.01,217.0,-69.07,6.07,347
914,6562,397,2015-06-22,2,Delivery Truck,481,22,0.02,31670.6,2028.12,14.7,347
6046,42852,397,2015-06-22,2,Regular Air,482,24,0.02,239.82,-63.51,9.86,347
23401,86250,398,2015-06-15,1,Express Air,483,4,0.03,57.37,39.5853,6.85,348
18664,88644,399,2015-05-14,1,Regular Air,484,3,0.03,515.88,293.14,19.99,349
18665,88644,400,2015-05-15,2,Regular Air,323,2,0.01,25.06,-6.61,5.72,350
18662,88644,401,2015-05-14,1,Regular Air,485,12,0.01,578.24,-57.541,5.0,351
24180,88646,402,2015-01-23,2,Regular Air,251,7,0.04,116.93,-266.22,17.78,352
18663,88644,403,2015-05-14,1,Regular Air,133,12,0.06,170.45,-67.59,7.59,353
21274,87579,404,2015-03-14,1,Regular Air,486,5,0.06,32.39,-75.44,7.37,354
22015,91144,405,2015-03-15,1,Express Air,453,10,0.09,1494.63,-1763.7477,69.0,355
22248,91432,406,2015-02-27,1,Regular Air,487,5,0.1,31.46,18.42,2.0,315
22247,91432,407,2015-02-28,2,Regular Air,274,6,0.06,948.97,349.47,8.99,351
24880,91433,408,2015-04-03,2,Regular Air,488,21,0.05,136.99,-226.3464,8.4,356
24881,91433,409,2015-04-01,0,Regular Air,485,2,0.05,99.36,-281.17584,5.0,357
21718,90469,410,2015-04-22,1,Regular Air,489,22,0.02,9580.0,6610.2,19.99,358
20874,91212,411,2015-01-21,2,Regular Air,490,1,0.1,19.73,-24.2048,9.03,359
20875,91212,412,2015-01-20,1,Delivery Truck,491,5,0.0,615.54,-126.05778,56.14,360
23487,90922,413,2015-06-01,3,Regular Air,492,17,0.02,261.34,10.802,7.4,358
25734,87978,414,2015-06-08,2,Regular Air,493,15,0.07,40.37,3.852,0.93,361
19601,90359,415,2015-03-16,1,Regular Air,494,1,0.09,100.38,-605.374,8.99,362
19600,90359,416,2015-03-16,1,Regular Air,8,4,0.1,66.32,-99.55,4.0,329
23436,90362,417,2015-04-27,1,Regular Air,495,12,0.09,1178.32,-801.1547999999999,35.0,363
21950,90361,418,2015-06-17,2,Delivery Truck,116,6,0.06,2016.32,797.856,30.0,364
23613,90360,419,2015-06-14,7,Regular Air,258,12,0.02,612.25,422.4525,5.79,365
21949,90361,420,2015-06-16,1,Delivery Truck,263,4,0.02,313.63,-178.216,46.74,366
21951,90361,421,2015-06-17,2,Regular Air,496,15,0.04,397.17,-26.656,4.0,367
22875,88666,422,2015-01-16,2,Regular Air,466,7,0.08,56.44,-209.25,9.23,368
22877,88666,422,2015-01-16,2,Express Air,152,3,0.1,56.73,-9.1636,9.54,368
20967,88668,422,2015-05-21,4,Express Air,142,12,0.02,64.41,12.70600000000002,6.89,368
20968,88668,422,2015-05-21,4,Regular Air,497,37,0.07,344.57,7.715160000000004,5.76,368
24773,90961,423,2015-01-06,0,Delivery Truck,398,6,0.02,614.99,-134.912,35.84,369
21351,88571,424,2015-05-02,2,Regular Air,324,22,0.06,39.26,1.2236,0.7,370
21352,88571,425,2015-05-01,1,Regular Air,498,23,0.02,606.51,4.3148,8.79,371
21354,88571,426,2015-05-02,2,Express Air,276,2,0.05,64.89,-125.83296,5.99,329
2045,14596,427,2015-01-12,2,Regular Air,113,24,0.01,199.12,29.332,0.96,372
2046,14596,427,2015-01-11,1,Regular Air,114,19,0.06,63.14,-86.0,3.97,372
5421,38529,427,2015-02-02,0,Regular Air,499,38,0.02,44.85,-0.49,0.7,372
4724,33635,428,2015-01-13,1,Delivery Truck,500,6,0.04,573.31,-173.0952,28.0,373
4725,33635,428,2015-01-13,1,Regular Air,34,5,0.07,140.23,-96.16,35.0,373
1311,9606,428,2015-01-27,0,Regular Air,501,47,0.02,594.44,263.4,0.49,373
1312,9606,428,2015-01-29,2,Express Air,502,44,0.07,228.5,37.31,2.04,373
22724,86263,429,2015-01-13,1,Delivery Truck,500,2,0.04,191.1,-173.0952,28.0,374
22725,86263,429,2015-01-13,1,Regular Air,34,1,0.07,28.05,-96.16,35.0,374
19311,86264,429,2015-01-27,0,Regular Air,501,12,0.02,151.77,104.7213,0.49,374
19312,86264,429,2015-01-29,2,Express Air,502,11,0.07,57.13,37.31,2.04,374
24981,90806,430,2015-03-14,2,Regular Air,503,18,0.0,116.92,80.67479999999999,1.49,375
25356,90185,431,2015-02-02,2,Regular Air,328,2,0.05,16.6,-21.018,5.83,376
25357,90185,431,2015-02-01,1,Delivery Truck,64,10,0.04,2285.41,-655.5298750000001,69.64,376
24028,90186,431,2015-04-06,2,Regular Air,504,8,0.01,513.52,354.3287999999999,9.71,376
19973,87134,432,2015-04-06,0,Regular Air,505,7,0.03,15.73,-7.04,1.38,377
19974,87134,433,2015-04-08,2,Delivery Truck,506,10,0.01,1719.07,538.52,35.89,378
22638,90844,434,2015-04-19,5,Delivery Truck,398,4,0.09,396.19,-193.58,35.84,379
24459,86566,435,2015-03-02,1,Express Air,507,20,0.09,1782.44,-1570.32,56.2,351
24693,86565,436,2015-01-13,2,Express Air,76,5,0.08,72.11,27.23,5.3,380
24298,87260,437,2015-04-09,5,Regular Air,508,3,0.1,8.8,-21.3192,5.0,381
22646,87258,438,2015-02-06,1,Regular Air,509,12,0.0,477.2,93.8468,12.9,360
19004,89433,439,2015-03-15,1,Delivery Truck,510,2,0.1,810.47,-969.048366,76.37,321
23840,89434,440,2015-05-15,5,Regular Air,328,9,0.09,72.83,4.032000000000004,5.83,382
22639,89431,441,2015-01-29,5,Regular Air,511,1,0.08,63.66,-23.6344,0.99,380
19003,89433,442,2015-03-15,1,Regular Air,512,3,0.08,127.22,-71.83,1.99,383
19002,89433,443,2015-03-15,1,Regular Air,513,12,0.03,432.44,-0.7400000000000091,19.99,384
18529,88371,444,2015-05-27,2,Regular Air,514,8,0.01,25.37,17.5053,0.49,385
18886,88372,445,2015-06-21,2,Delivery Truck,515,14,0.1,6963.67,818.546175,45.7,386
18921,88633,446,2015-05-15,0,Regular Air,249,16,0.02,640.71,442.0899,10.55,387
18922,88633,446,2015-05-16,1,Regular Air,516,18,0.1,659.6,455.124,2.99,387
21402,89005,447,2015-02-07,0,Regular Air,279,22,0.08,1137.6,624.4016399999999,5.92,388
20872,89008,447,2015-05-30,1,Regular Air,517,26,0.1,151.55,18.92200000000001,3.85,388
20873,89008,447,2015-06-01,3,Regular Air,518,22,0.07,57.03,39.3507,0.5,388
22662,89004,448,2015-03-13,1,Regular Air,194,5,0.1,347.23,-229.87,4.0,389
22663,89004,448,2015-03-13,1,Regular Air,377,9,0.05,478.23,329.9787,10.17,389
24325,89006,449,2015-03-30,1,Express Air,334,13,0.07,93.82,30.49,2.35,390
23398,89007,449,2015-05-09,1,Express Air,519,20,0.05,1670.33,1152.5277,6.13,390
21959,90710,450,2015-03-13,0,Regular Air,199,1,0.07,100.59,-604.4060000000001,2.5,391
21960,90710,451,2015-03-14,1,Regular Air,162,6,0.03,598.38,293.66,19.99,392
24711,89389,452,2015-02-28,1,Regular Air,520,23,0.0,157.78,-40.0088,5.66,393
26200,91354,453,2015-03-25,1,Delivery Truck,521,6,0.09,659.42,-335.317125,52.42,394
25979,91355,453,2015-06-07,8,Regular Air,168,18,0.04,403.53,16.02180000000001,15.1,394
25981,91355,453,2015-06-02,3,Regular Air,522,3,0.06,55.17,38.0673,5.03,394
22685,89631,454,2015-03-30,3,Delivery Truck,523,3,0.01,473.53,-505.76,60.2,395
18047,86122,455,2015-01-06,1,Regular Air,328,6,0.05,47.18,-40.2752,5.83,396
25279,86123,455,2015-04-25,1,Regular Air,482,3,0.04,30.87,-53.25,9.86,396
23104,86124,456,2015-05-15,2,Regular Air,291,10,0.06,309.05,-159.25,8.65,396
23105,86124,456,2015-05-14,1,Regular Air,391,8,0.02,299.3,206.517,5.08,396
25280,86123,457,2015-04-25,1,Regular Air,524,3,0.04,45.24,2.125,7.27,397
3847,27456,458,2015-04-11,1,Delivery Truck,135,29,0.05,9492.92,772.04,91.05,398
18211,87016,459,2015-06-21,1,Delivery Truck,525,18,0.09,2653.02,-229.93,35.02,399
4501,32037,460,2015-02-23,7,Regular Air,103,37,0.04,311.66,-63.8135,6.19,400
4502,32037,460,2015-02-20,4,Regular Air,147,15,0.07,9862.51,325.29,24.49,400
6891,49125,461,2015-03-31,2,Express Air,526,29,0.05,177.41,-116.05,7.64,400
1917,13735,460,2015-05-23,2,Regular Air,145,52,0.02,406.91,117.38,1.39,400
5568,39430,461,2015-06-17,4,Regular Air,148,44,0.03,1332.09,-144.2,6.5,400
8099,57794,460,2015-01-28,2,Regular Air,149,19,0.02,105.5,-46.92,6.07,400
25179,91344,462,2015-06-09,0,Regular Air,52,1,0.05,8.83,6.0927,4.0,401
20212,90855,463,2015-02-15,1,Regular Air,95,7,0.06,1013.84,48.47148,8.99,402
20897,90854,464,2015-05-21,1,Delivery Truck,398,1,0.04,110.75,-152.76,35.84,403
18860,87520,465,2015-06-03,1,Regular Air,196,19,0.09,181.46,125.2074,1.39,404
18861,87520,465,2015-06-04,2,Regular Air,527,6,0.0,1076.3,281.5344,8.08,404
19553,87587,466,2015-07-01,3,Regular Air,27,3,0.03,88.84,59.44049999999999,1.49,405
830,5984,467,2015-06-22,5,Regular Air,97,63,0.03,696.96,14.48,5.16,406
831,5984,467,2015-06-19,2,Regular Air,433,17,0.03,149.41,22.25,4.95,406
4131,29350,467,2015-02-27,2,Regular Air,528,85,0.05,4556.63,592.5265,16.11,406
4133,29350,467,2015-02-26,1,Express Air,529,83,0.05,2948.61,232.8,13.89,406
5468,38852,468,2015-05-03,2,Regular Air,503,85,0.03,517.85,38.08,1.49,406
1552,11206,468,2015-06-30,2,Regular Air,455,48,0.09,2373.32,-17.03,19.99,406
1553,11206,468,2015-07-01,3,Regular Air,27,11,0.03,325.73,39.627,1.49,406
19358,87583,469,2015-03-20,2,Delivery Truck,345,4,0.08,1350.94,103.83,58.92,407
22132,87585,470,2015-02-28,3,Regular Air,530,5,0.1,75.17,-24.8976,4.53,408
22131,87585,471,2015-02-27,2,Regular Air,528,21,0.05,1125.76,776.7743999999999,16.11,409
22133,87585,472,2015-02-26,1,Express Air,529,21,0.05,746.03,344.544,13.89,410
19552,87587,473,2015-06-30,2,Regular Air,455,12,0.09,593.33,-8.515,19.99,411
7632,54595,474,2015-05-01,3,Delivery Truck,55,41,0.09,5258.94,-421.76,30.0,412
25631,90800,475,2015-04-30,2,Regular Air,460,8,0.02,66.74,6.79,2.64,413
25632,90800,476,2015-05-01,3,Delivery Truck,55,10,0.09,1282.67,-421.76,30.0,360
7810,55874,477,2015-02-17,1,Regular Air,247,28,0.0,208.83,-60.145,6.05,414
7811,55874,477,2015-02-18,2,Express Air,159,41,0.01,228.3,-111.72,4.62,414
7812,55874,477,2015-02-16,0,Regular Air,531,24,0.06,129.53,33.01,1.39,414
5117,36452,478,2015-04-06,1,Regular Air,168,26,0.1,564.98,-107.5135,15.1,415
5118,36452,478,2015-04-07,2,Regular Air,169,18,0.04,129.48,46.01,2.83,415
6581,46853,478,2015-05-22,0,Regular Air,532,32,0.03,8216.28,1489.8,11.25,415
4125,29319,479,2015-01-26,2,Regular Air,182,30,0.1,6654.39,460.676,24.49,416
4126,29319,479,2015-01-26,2,Express Air,183,21,0.03,4429.69,393.42,24.49,416
3004,21636,480,2015-02-17,7,Express Air,168,29,0.0,682.68,-52.647,15.1,417
3005,21636,480,2015-02-15,5,Regular Air,533,11,0.07,73.44,-24.44,4.69,417
3006,21636,480,2015-02-10,0,Regular Air,186,63,0.02,2997.07,366.507,3.3,417
3431,24455,480,2015-06-09,3,Regular Air,534,76,0.07,282.85,27.38,0.83,417
21005,91244,481,2015-02-15,5,Regular Air,533,3,0.07,20.03,-12.7088,4.69,418
21430,91245,481,2015-06-08,2,Regular Air,535,4,0.0,84.56,-5.295,1.99,418
21431,91245,481,2015-06-09,3,Regular Air,534,19,0.07,70.71,41.07,0.83,418
24232,88234,482,2015-05-01,1,Regular Air,88,16,0.05,283.44,46.0368,8.99,419
19333,89994,483,2015-03-17,0,Regular Air,536,10,0.1,57.34,-90.26,5.35,419
19932,88213,484,2015-07-03,6,Regular Air,84,9,0.05,26.18,18.0642,0.5,420
1417,10277,485,2015-04-08,1,Regular Air,537,36,0.0,2144.92,542.25,5.26,421
6406,45539,485,2015-02-04,2,Express Air,538,27,0.02,484.56,69.61,1.99,421
21955,90120,486,2015-01-24,2,Regular Air,108,3,0.01,267.83,-409.3736,35.0,422
23415,90121,487,2015-04-29,1,Regular Air,192,3,0.05,21.46,-29.07,6.22,423
21710,87077,488,2015-03-22,1,Regular Air,539,10,0.03,4410.19,3043.0311,19.99,424
23958,87078,489,2015-07-01,1,Express Air,148,17,0.02,552.89,-44.624,6.5,425
22313,87079,489,2015-05-26,1,Regular Air,540,30,0.05,621.56,309.254,3.99,425
24937,87076,490,2015-01-22,1,Express Air,541,9,0.04,88.83,61.2927,1.99,426
19472,85880,491,2015-03-13,2,Regular Air,141,18,0.06,157.64,-255.65,10.16,427
19473,85880,491,2015-03-13,2,Express Air,542,6,0.09,42.16,-76.54,9.17,427
24286,85880,492,2015-03-12,1,Regular Air,543,2,0.09,14.08,-10.09,5.29,428
24287,85880,492,2015-03-13,2,Regular Air,530,17,0.03,256.73,-92.87,4.53,428
23470,89957,493,2015-06-14,0,Regular Air,544,19,0.06,1030.51,711.0518999999999,4.85,351
22127,90934,494,2015-02-20,4,Regular Air,323,1,0.1,14.53,-8.398,6.97,429
25013,86668,495,2015-04-04,0,Express Air,545,7,0.03,144.03,83.7936,6.38,430
21059,90796,496,2015-05-12,1,Delivery Truck,546,14,0.01,7360.2,5078.538,26.0,431
21060,90796,496,2015-05-12,1,Regular Air,547,9,0.08,89.06,23.276,6.02,431
21061,90796,496,2015-05-13,2,Regular Air,548,42,0.09,134.97,17.754,0.98,431
21928,89680,497,2015-04-12,2,Regular Air,432,2,0.1,17.42,-3.9312,2.15,432
23533,89679,498,2015-01-18,2,Regular Air,549,9,0.09,19.12,2.4548,0.78,433
23534,89679,498,2015-01-18,2,Delivery Truck,550,1,0.05,186.64,-537.2797773200001,29.21,433
18450,87993,499,2015-01-08,1,Regular Air,551,1,0.05,3.53,-14.35982,4.77,434
18451,87993,499,2015-01-08,1,Express Air,59,1,0.07,706.56,-2870.277599999999,24.49,434
18452,87993,499,2015-01-08,1,Regular Air,552,2,0.07,13121.07,77.98359999999768,24.49,434
22921,87994,500,2015-04-15,0,Regular Air,553,7,0.01,110.93,-200.859,15.09,435
24951,87995,500,2015-02-10,4,Express Air,554,21,0.1,118.35,-33.2956,3.6,435
18394,87823,501,2015-04-12,4,Regular Air,555,12,0.06,494.49,341.1981,1.99,436
19502,90248,502,2015-04-07,1,Express Air,556,4,0.02,163.01,3.96,4.99,437
21145,90600,503,2015-03-29,2,Delivery Truck,557,12,0.08,2427.18,1674.7542,14.7,438
21146,90600,503,2015-03-29,2,Regular Air,558,8,0.1,434.85,300.0465,13.88,438
21147,90600,503,2015-03-28,1,Regular Air,559,1,0.0,19.16,-28.09,8.34,438
21270,90601,503,2015-02-18,2,Regular Air,384,11,0.0,1959.88,-263.1119290800001,69.0,438
26109,89705,504,2015-02-28,2,Regular Air,560,4,0.08,214.14,147.7566,6.79,439
24265,90932,505,2015-03-17,2,Regular Air,561,11,0.06,35.97,8.53,1.35,440
20603,91041,506,2015-02-26,2,Express Air,562,3,0.03,145.12,100.1328,3.99,433
18150,86646,507,2015-03-21,1,Regular Air,483,21,0.07,276.64,-22.72,6.85,441
23524,86645,508,2015-05-05,2,Regular Air,563,18,0.09,514.62,-163.53,19.51,442
23525,86645,508,2015-05-05,2,Regular Air,564,17,0.03,817.32,554.77,10.25,442
22798,91076,509,2015-01-28,4,Regular Air,565,9,0.05,893.53,616.5356999999999,5.26,443
23626,91078,509,2015-06-02,1,Regular Air,566,22,0.09,2053.6,-143.235,19.99,443
18275,87345,510,2015-03-29,4,Regular Air,567,12,0.05,49.44,-152.5245,5.26,444
18276,87345,510,2015-03-25,0,Regular Air,568,2,0.01,14.29,-18.85,5.4,444
25761,88781,511,2015-01-18,1,Regular Air,531,10,0.05,55.48,38.2812,1.39,445
26037,88784,511,2015-05-21,1,Regular Air,569,29,0.03,5319.35,3670.3515,3.0,445
23822,88782,512,2015-01-22,1,Regular Air,333,2,0.01,30.44,21.0035,2.99,446
24577,88783,513,2015-05-12,2,Regular Air,566,33,0.04,3251.76,13.53600000000002,19.99,446
18244,87193,514,2015-05-09,2,Regular Air,570,9,0.05,261.56,149.166,1.1,447
24872,87194,515,2015-01-23,2,Express Air,571,8,0.1,114.81,-76.9,7.69,448
26066,87195,516,2015-02-24,2,Regular Air,560,10,0.04,546.21,376.8849,6.79,449
566,3841,517,2015-04-06,2,Regular Air,233,34,0.02,2119.54,-662.52,49.0,450
567,3841,517,2015-04-06,2,Regular Air,435,36,0.02,45737.33,9228.2256,19.99,450
8389,59937,517,2015-06-29,1,Regular Air,572,13,0.02,438.25,-32.28,17.08,450
18566,88443,518,2015-04-06,2,Regular Air,233,9,0.02,561.06,-596.268,49.0,451
18567,88443,518,2015-04-06,2,Regular Air,435,9,0.02,11434.33,7889.687699999999,19.99,451
18568,88443,518,2015-04-06,2,Express Air,573,19,0.05,3229.24,1545.80976,8.99,451
26389,88444,519,2015-06-29,1,Regular Air,572,3,0.02,101.13,-16.14,17.08,452
18901,89251,520,2015-03-18,1,Express Air,92,10,0.01,88.64,-40.76,2.83,453
4843,34435,521,2015-02-07,2,Regular Air,238,76,0.01,809.51,40.92,2.89,297
6621,47108,521,2015-04-16,1,Regular Air,574,34,0.07,643.64,149.72,3.77,297
6622,47108,521,2015-04-17,2,Regular Air,239,13,0.06,244.31,-52.49232,8.51,297
6623,47108,521,2015-04-18,3,Express Air,240,47,0.1,466.58,7.959999999999999,4.78,297
6624,47108,521,2015-04-16,1,Express Air,95,16,0.08,2290.69,-459.0828,8.99,297
18141,86599,522,2015-04-01,2,Regular Air,117,13,0.07,535.08,369.2052,2.99,454
19142,86847,523,2015-03-22,3,Regular Air,19,16,0.02,522.22,72.78,4.0,350
20036,86846,524,2015-06-17,2,Regular Air,503,5,0.09,28.01,13.2294,1.49,455
18284,87378,525,2015-03-03,2,Regular Air,234,1,0.09,11.35,-7.96,5.67,456
18283,87378,526,2015-03-03,2,Delivery Truck,389,15,0.05,7029.1,4407.44,14.7,457
19918,90631,527,2015-04-21,4,Regular Air,575,14,0.09,1059.38,-1025.0172,35.0,449
23886,90630,528,2015-04-07,2,Delivery Truck,576,7,0.03,2233.46,429.754356,29.2,458
19048,86500,529,2015-05-17,0,Regular Air,577,22,0.07,3627.08,2502.6852,19.99,458
19049,86500,530,2015-05-26,9,Regular Air,145,1,0.09,8.34,0.6880000000000002,1.39,459
20371,86331,531,2015-01-28,2,Regular Air,507,12,0.08,1058.36,-1920.9336,56.2,460
20372,86331,531,2015-01-28,2,Regular Air,536,3,0.07,18.31,-37.1752,5.35,460
26223,91550,532,2015-01-20,2,Delivery Truck,578,6,0.05,2130.04,1469.7276,39.0,461
26224,91550,532,2015-01-20,2,Express Air,579,5,0.04,82.8,-83.55306,9.4,461
20392,90568,533,2015-06-05,2,Regular Air,439,3,0.06,14.85,-10.435,4.99,462
25557,86933,534,2015-02-15,2,Delivery Truck,580,11,0.02,1370.99,-1330.5,58.64,463
22018,89334,535,2015-04-21,0,Regular Air,126,7,0.06,277.12,109.16,17.48,464
24094,86092,536,2015-01-05,2,Regular Air,581,6,0.09,8.95,1.68,0.7,465
21697,88348,537,2015-07-06,6,Regular Air,582,17,0.06,652.84,450.4596,4.5,466
21698,88348,537,2015-07-08,8,Regular Air,583,22,0.08,12750.99,8798.183099999998,24.49,466
21699,88348,537,2015-07-04,4,Express Air,584,5,0.1,20.54,-5.385,2.97,466
23773,90387,538,2015-05-22,2,Delivery Truck,585,41,0.09,6173.42,77.0008954000001,60.0,467
23774,90387,538,2015-05-22,2,Regular Air,134,33,0.06,1553.7,27.96860000000001,5.0,467
22449,88794,539,2015-01-11,2,Regular Air,586,6,0.09,16.03,-5.0716,0.97,377
20980,89465,540,2015-01-29,2,Regular Air,124,9,0.08,25.35,-1.18,0.96,468
1008,7364,541,2015-05-10,2,Regular Air,300,22,0.09,381.91,-48.57,12.39,297
19112,89175,542,2015-04-08,1,Regular Air,496,11,0.03,294.97,-88.8408,4.0,469
19113,89175,542,2015-04-08,1,Regular Air,479,14,0.1,2458.05,1208.9904,19.99,469
19114,89175,542,2015-04-09,2,Regular Air,587,19,0.1,2465.75,9.9912,19.99,469
23300,89176,543,2015-06-27,1,Regular Air,588,7,0.08,650.25,126.225,7.18,470
23301,89176,543,2015-06-27,1,Regular Air,589,19,0.0,272.12,187.7628,4.95,470
26083,89174,544,2015-05-25,3,Regular Air,590,16,0.03,428.85,295.9065,4.08,471
26084,89174,544,2015-05-22,0,Delivery Truck,591,16,0.1,342.54,-2111.36,53.03,471
19914,88028,545,2015-01-03,2,Express Air,592,2,0.08,193.88,-425.2084,35.0,472
24756,88029,546,2015-04-21,2,Express Air,183,5,0.09,990.25,631.33,24.49,473
23512,90314,547,2015-06-23,0,Regular Air,114,4,0.07,14.76,-22.176,3.97,474
23513,90314,548,2015-06-30,7,Regular Air,532,3,0.02,808.44,-214.104,11.25,475
23514,90314,548,2015-06-25,2,Regular Air,593,10,0.01,67.41,-26.936,5.14,475
24121,86699,549,2015-04-20,7,Regular Air,77,22,0.0,51.41,-192.5532,5.33,476
24552,91502,550,2015-06-30,0,Regular Air,274,22,0.01,3846.06,2653.7814,8.99,477
23572,85949,551,2015-06-26,4,Express Air,128,7,0.04,35.93,10.32,2.5,478
6673,47493,552,2015-02-13,2,Delivery Truck,594,36,0.07,9757.48,-96.05,50.0,479
5345,37987,552,2015-01-04,1,Delivery Truck,595,6,0.1,850.64,-270.85,43.75,479
25241,91480,553,2015-01-13,0,Regular Air,77,4,0.06,9.23,-82.5592,5.33,480
26137,91481,553,2015-03-29,0,Regular Air,596,15,0.1,96.13,18.1475,2.99,480
18675,86163,554,2015-04-02,3,Regular Air,267,13,0.08,80.86,-119.32,7.49,481
20904,86165,555,2015-06-23,3,Regular Air,504,18,0.06,1096.63,756.6747,9.71,482
20905,86165,555,2015-06-23,3,Regular Air,597,4,0.07,632.12,-222.343,4.2,482
19270,86166,556,2015-06-24,1,Regular Air,598,19,0.09,1302.98,-1537.1356,69.0,482
25338,86164,557,2015-04-30,1,Regular Air,243,22,0.04,131.79,52.6976,0.96,483
25339,86164,557,2015-04-30,1,Regular Air,480,2,0.01,35.33,-78.19415999999998,0.99,483
19369,90040,558,2015-04-13,2,Regular Air,599,11,0.0,69.89,-61.5276,5.92,475
1898,13606,559,2015-04-28,2,Regular Air,326,34,0.07,109.86,19.04,0.85,484
151,962,559,2015-05-07,2,Regular Air,325,48,0.06,5911.35,1408.1865,19.99,484
